GAME_DATE_EST,Away_TEAM_NICKNAME,TEAM_NICKNAME,Away_PTS_QTR1,Away_PTS_QTR2,Away_PTS_QTR3,Away_PTS_QTR4,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,Away_Team_Score,Home_Team_Score,Away_PTS_OT1,Away_PTS_OT2,Away_PTS_OT3,Away_PTS_OT4,Away_PTS_OT5,Away_PTS_OT6,Away_PTS_OT7,Away_PTS_OT8,Away_PTS_OT9,Away_PTS_OT10,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10
2023-11-03T00:00:00,Wizards,Heat,34,20,27,33,34,26,41,20,114.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Pacers,Cavaliers,36,34,18,33,26,27,34,29,121.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Warriors,Thunder,38,31,37,35,33,34,39,33,141.0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Nets,Bulls,35,24,19,31,30,28,22,27,109.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Trail Blazers,Grizzlies,33,21,22,26,26,27,24,25,115.0,113.0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Nuggets,Mavericks,40,30,32,23,24,31,32,27,125.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02T00:00:00,Spurs,Suns,39,36,28,29,20,35,34,32,132.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02T00:00:00,Pistons,Pelicans,29,20,34,33,35,37,22,31,116.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02T00:00:00,Raptors,76ers,26,23,28,22,30,28,32,24,99.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02T00:00:00,Magic,Jazz,30,36,24,25,34,24,28,27,115.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Kings,Warriors,31,24,24,22,28,28,18,28,101.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Nets,Heat,29,17,29,34,32,24,27,22,109.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Pacers,Celtics,27,27,17,33,44,31,34,46,104.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Thunder,Pelicans,33,18,26,29,14,29,35,32,106.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Timberwolves,Nuggets,28,35,26,21,21,23,28,17,110.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Clippers,Lakers,37,24,24,32,24,24,39,30,125.0,130.0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Trail Blazers,Pistons,26,21,36,27,32,27,25,17,110.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Jazz,Grizzlies,42,37,25,29,19,27,33,30,133.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Cavaliers,Knicks,24,25,22,24,22,28,13,26,95.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Hornets,Rockets,27,31,20,41,39,22,25,42,119.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Raptors,Bucks,31,35,29,35,18,26,35,32,130.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Wizards,Hawks,30,21,31,39,25,34,40,31,121.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01T00:00:00,Bulls,Mavericks,23,27,33,22,26,23,32,33,105.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31T00:00:00,Clippers,Magic,13,34,41,30,18,32,21,31,118.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31T00:00:00,Knicks,Cavaliers,28,30,28,23,24,28,16,23,109.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31T00:00:00,Suns,Spurs,27,36,32,19,18,27,37,33,114.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Nets,Hornets,42,24,33,34,23,32,28,38,133.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Raptors,Trail Blazers,25,25,24,17,21,26,33,19,91.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Heat,Bucks,28,24,21,41,28,34,35,25,114.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Grizzlies,Mavericks,36,25,25,24,30,37,30,28,110.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Pelicans,Warriors,27,30,21,24,29,30,39,32,102.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Timberwolves,Hawks,42,37,19,15,35,25,38,29,113.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Lakers,Magic,29,25,27,25,24,34,22,23,106.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Pacers,Bulls,30,25,28,22,27,26,25,34,105.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Nuggets,Jazz,31,27,22,30,21,24,24,33,110.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Wizards,Celtics,19,32,24,32,42,35,31,18,107.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30T00:00:00,Thunder,Pistons,33,26,32,33,21,26,32,33,124.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Kings,Lakers,41,25,21,28,28,27,28,32,132.0,127.0,17,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Rockets,Warriors,24,23,28,20,26,31,24,25,95.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Spurs,Clippers,17,20,23,23,23,33,37,30,83.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Trail Blazers,76ers,28,32,21,17,36,30,33,27,98.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Thunder,Nuggets,23,28,24,20,34,35,28,31,95.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29T00:00:00,Hawks,Bucks,31,37,33,26,25,22,33,30,127.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Bulls,Pistons,26,18,33,25,29,28,27,34,102.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Heat,Timberwolves,31,22,20,17,26,29,25,26,90.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Raptors,76ers,36,23,20,28,27,29,35,23,107.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Cavaliers,Pacers,37,12,38,26,31,29,31,34,113.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Wizards,Grizzlies,25,37,30,21,22,24,34,26,113.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Suns,Jazz,37,29,40,20,27,23,28,26,126.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28T00:00:00,Pelicans,Knicks,26,29,22,19,12,25,31,19,96.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Nuggets,Grizzlies,25,36,28,19,18,38,23,25,108.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Hawks,Knicks,31,30,31,28,35,34,31,26,120.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Clippers,Jazz,30,24,29,35,33,30,26,31,118.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Magic,Trail Blazers,31,32,19,20,26,29,25,17,102.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Heat,Celtics,28,27,33,23,25,35,27,32,111.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Rockets,Spurs,23,29,31,28,25,27,24,35,122.0,126.0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Bulls,Raptors,24,18,23,28,18,17,33,25,104.0,103.0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Mavericks,Nets,26,31,31,37,25,34,30,31,125.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Kings,Warriors,29,28,27,30,24,36,39,23,114.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Hornets,Pistons,21,26,28,24,32,22,29,28,99.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27T00:00:00,Thunder,Cavaliers,31,21,27,29,26,16,33,30,108.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26T00:00:00,Bucks,76ers,30,33,25,30,23,31,31,32,118.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26T00:00:00,Suns,Lakers,30,22,32,11,18,30,24,28,95.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Magic,Rockets,29,25,33,29,20,23,26,17,116.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Cavaliers,Nets,37,26,27,24,32,31,24,26,114.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Mavericks,Spurs,36,28,32,30,43,25,23,28,126.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Hawks,Hornets,29,23,21,37,25,26,27,38,110.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Pistons,Heat,29,18,28,27,26,32,25,20,102.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Timberwolves,Raptors,25,26,23,20,25,28,20,24,94.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Clippers,Trail Blazers,29,38,32,24,20,27,26,38,123.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Pelicans,Grizzlies,25,32,25,29,28,19,23,34,111.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Knicks,Celtics,18,28,27,31,30,21,31,26,104.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Pacers,Wizards,34,39,37,33,39,29,28,24,143.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Thunder,Bulls,33,28,30,33,35,20,27,22,124.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25T00:00:00,Jazz,Kings,24,34,29,27,32,40,33,25,114.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24T00:00:00,Warriors,Suns,28,18,40,18,28,33,19,28,104.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24T00:00:00,Lakers,Nuggets,20,34,26,27,34,29,24,32,107.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
